Ano;Mês;Cidade;Unidade;Regional;Fonte Pagadora;Clientes;Doses;Faturamento;Pagamento;Unidade2
2020;Jun;Uberaba;VACINAS UBERABA;UBERABA;UBA-VACINAS CORTESIA;1;1; R$-   ;BALCÃO;UBERABA
2020;Jun;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS AZIMUTE PROGRAMA SOMOS RAROS;1;1; R$460,00 ;BALCÃO;UBERABA
2020;Jun;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS COLABORADOR PGTO;2;2; R$653,00 ;BALCÃO;UBERABA
2020;Jun;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS PARTICULAR PGTO;162;210; R$71.030,00 ;BALCÃO;UBERABA
2020;Jun;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS COLABORADORES PGTO;2;6; R$1.110,00 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jun;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS MEDICOS PGTO;4;4; R$565,25 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jun;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-VACINAS PARTICULAR PGTO;49;66; R$24.215,00 ;BALCÃO;UBERLANDIA MATRIZ 
2020;Jun;Uberlândia;UDI - VACINAS DOMICILIAR;UBERLANDIA;UDI-VACINAS PARTICULAR PGTO;8;11; R$3.725,00 ;BALCÃO;UBERLANDIA DOMICILIAR
2020;Jul;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-MEDICO VACINAS PGTO;20;25; R$6.162,50 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Jul;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-PARTICULAR VACINAS PGTO;93;146; R$45.470,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Jul;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-VACINAS COLABORADOR PGTO;1;1; R$67,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-AMIL VACINAS;9;12; R$2.249,66 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;22;38; R$11.635,50 ;E-COMMERCE;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;2; R$646,00 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;9;11; R$2.853,00 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$232,40 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$252,00 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;7;9; R$2.385,00 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;124;144; R$38.240,00 ;BALCÃO;QI 13 LAGO SUL
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;1;2; R$395,32 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-AMIL VACINAS;2;4; R$714,17 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-CARE PLUS VACINAS;5;5; R$685,73 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;29;40; R$13.840,00 ;E-COMMERCE;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-ELETRONORTE VACINAS;5;5; R$585,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;4;4; R$603,50 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;21;25; R$7.929,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;3; R$1.004,30 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-JK VACINAS - CORTESIA;3;4; R$474,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-UNAFISCO VACINAS;3;5; R$1.928,80 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;4;6; R$1.355,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;25;31; R$8.001,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;208;241; R$64.950,00 ;BALCÃO;516 NORTE
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-AMIL VACINAS;1;2; R$189,54 ;BALCÃO;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;18;29; R$10.712,50 ;E-COMMERCE;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;2; R$380,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS COMBO MENINGO ACWY E MENINGO B;1;2; R$850,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS MEDICO PGTO;4;8; R$1.674,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;110;124; R$32.210,00 ;BALCÃO;SHOPPING FELICITTÁ
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-AFEB VACINAS;2;2; R$160,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-CARE PLUS VACINAS;3;3; R$786,98 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;18;28; R$10.768,00 ;E-COMMERCE;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;11;15; R$5.063,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;6;7; R$1.408,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS COMBO MENINGO ACWY E MENINGO B;2;4; R$1.700,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS MEDICO PGTO;1;1; R$117,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;111;123; R$29.730,00 ;BALCÃO;GUARA II
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;1;1; R$175,20 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;6;6; R$940,80 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-CARE PLUS VACINAS;2;3; R$624,25 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;12;14; R$5.799,50 ;E-COMMERCE;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;2;2; R$378,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;4;4; R$1.095,60 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS MEDICO PGTO;2;2; R$252,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;66;77; R$19.180,00 ;BALCÃO;EDIFICIO DE CLINICAS
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-AMIL VACINAS;1;3; R$681,45 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-CARE PLUS VACINAS;1;1; R$313,65 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;12;14; R$5.142,50 ;E-COMMERCE;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;1; R$414,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;2;3; R$1.170,30 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;6; R$1.165,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS COMBO MENINGO ACWY E MENINGO B;2;4; R$1.700,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS COMBO PNEUMO 13 E INFLUENZA  PGTO;1;2; R$350,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS MEDICO PGTO;5;7; R$1.719,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;39;51; R$12.900,00 ;BALCÃO;SUDOESTE JK
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-AMIL VACINAS;2;3; R$390,36 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;16;18; R$5.880,50 ;E-COMMERCE;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;9;9; R$2.727,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;5;8; R$2.822,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$115,92 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;2; R$535,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;7;8; R$2.025,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;149;167; R$44.730,00 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS CENTRO CLINICO SUL;VACINAS DF;UBERABA-VACINAS TABELA 80 MAIS PGTO;1;1; R$263,50 ;BALCÃO;CENTRO CLINICO SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-AMIL VACINAS;1;1; R$151,18 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;18;22; R$7.880,00 ;E-COMMERCE;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;1;1; R$110,50 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-LA SALLE VACINAS PGTO;1;1; R$80,00 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;6;7; R$1.548,00 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;4;4; R$780,20 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;4; R$1.530,00 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS TAGUATINGA SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;163;190; R$54.890,00 ;BALCÃO;TAGUATINGA SUL
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;2; R$909,39 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-AMIL VACINAS;11;25; R$4.834,23 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-CARE PLUS VACINAS;2;5; R$1.137,99 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;347;467; R$117.679,50 ;E-COMMERCE;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;3;3; R$663,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;17;24; R$5.940,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;10;20; R$5.627,40 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-TABELA NEGOCIACAO PGTO;44;46; R$6.060,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-UNAFISCO VACINAS;6;11; R$2.023,60 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;12;18; R$4.700,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS MEDICO PGTO;13;16; R$3.571,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;383;457; R$103.259,00 ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS DOMICILIAR;VACINAS DF;BSB-VALIDACAO - CORTESIA;1;1; R$-   ;BALCÃO;DOMICILIAR
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-CARE PLUS VACINAS;1;2; R$570,85 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;16;19; R$7.321,00 ;E-COMMERCE;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;2;2; R$229,50 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;4;7; R$2.440,20 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;1;1; R$210,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS SOBRADINHO CONDOMINIO;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;44;52; R$14.430,00 ;BALCÃO;SOBRADINHO CONDOMINIO
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-AMIL VACINAS;1;1; R$88,00 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-CARE PLUS VACINAS;4;6; R$1.116,89 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;37;43; R$15.171,50 ;E-COMMERCE;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;1;1; R$414,00 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;3; R$921,30 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-UNAFISCO VACINAS;3;3; R$300,00 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS MEDICO PGTO;5;6; R$1.737,00 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS METROPOLE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;140;157; R$39.740,00 ;BALCÃO;METROPOLE
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;1; R$125,15 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-CARE PLUS VACINAS;3;4; R$662,50 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;21;26; R$9.144,50 ;E-COMMERCE;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;10;10; R$1.620,00 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;3;6; R$1.205,00 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;8;9; R$2.646,00 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS L2 SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;64;76; R$20.490,00 ;BALCÃO;L2 SUL
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-AMIL VACINAS;2;2; R$399,39 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;21;26; R$8.881,00 ;E-COMMERCE;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;9;10; R$2.133,00 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;2;3; R$1.095,60 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;4; R$1.095,00 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS MEDICO PGTO;10;11; R$1.512,00 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SUDOESTE 105;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;100;110; R$24.810,00 ;BALCÃO;SUDOESTE 105
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-AMIL VACINAS;1;1; R$83,48 ;BALCÃO;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;30;39; R$13.405,00 ;E-COMMERCE;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-GRUPO WHATSAPP - VALDIRENE VACINAS PGTO;1;3; R$792,00 ;BALCÃO;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;2;4; R$1.096,00 ;BALCÃO;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS MEDICO PGTO;3;4; R$1.215,00 ;BALCÃO;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS SHOPPING QUE GAMA;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;70;80; R$20.110,00 ;BALCÃO;SHOPPING QUE GAMA
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-CARE PLUS VACINAS;2;3; R$886,97 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-ECOMMERCE VACINAS PGTO;17;23; R$7.614,00 ;E-COMMERCE;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-ELETRONORTE VACINAS;2;2; R$234,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;6;6; R$855,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;8;8; R$1.693,20 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;1;1; R$300,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS COMBO MENINGO ACWY E MENINGO B;1;2; R$850,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS COMBO PNEUMO 13 E INFLUENZA  PGTO;5;8; R$1.400,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;3;4; R$720,00 ;BALCÃO;110 NORTE
2020;Jul;Brasília;VACINAS 110 NORTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;90;120; R$31.150,00 ;BALCÃO;110 NORTE
2020;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;2;4; R$1.071,00 ;BALCÃO;FORMOSA VALERIANO
2020;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;1;1; R$381,80 ;BALCÃO;FORMOSA VALERIANO
2020;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-VACINAS MEDICO PGTO;1;3; R$873,00 ;BALCÃO;FORMOSA VALERIANO
2020;Jul;Formosa;VACINAS FORMOSA VALERIANO;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;94;134; R$45.900,00 ;BALCÃO;FORMOSA VALERIANO
2020;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-MAMAES BAIANAS VACINAS PGTO;5;8; R$2.700,90 ;BALCÃO;SSA - ITAIGARA
2020;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-MEDICO VACINAS PGTO;12;19; R$5.977,40 ;BALCÃO;SSA - ITAIGARA
2020;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-PARTICULAR VACINAS PGTO;132;160; R$55.322,00 ;BALCÃO;SSA - ITAIGARA
2020;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-VACINAS COLABORADOR PGTO;5;7; R$1.414,60 ;BALCÃO;SSA - ITAIGARA
2020;Jul;Salvador;VACINAS - ITAIGARA;SALVADOR;SSA-VACINAS PREFEITURA MUNICIPAL DE MUCUGE;1;1; R$561,00 ;BALCÃO;SSA - ITAIGARA
2020;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MAMAES BAIANAS VACINAS PGTO;15;19; R$7.507,80 ;BALCÃO;ALPHAVILLE
2020;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-MEDICO VACINAS PGTO;6;7; R$2.272,00 ;BALCÃO;ALPHAVILLE
2020;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-PARTICULAR VACINAS PGTO;95;149; R$47.685,00 ;BALCÃO;ALPHAVILLE
2020;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-UNAFISCO VACINAS;1;1; R$370,55 ;BALCÃO;ALPHAVILLE
2020;Jul;Salvador;VACINAS - ALPHAVILLE;SALVADOR;SSA-VACINAS COLABORADOR PGTO;2;2; R$273,00 ;BALCÃO;ALPHAVILLE
2020;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-MAMAES BAIANAS VACINAS PGTO;1;1; R$540,00 ;BALCÃO;SSA - GRAÇA 
2020;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-PARTICULAR VACINAS PGTO;59;72; R$21.427,00 ;BALCÃO;SSA - GRAÇA 
2020;Jul;Salvador;SSA - GRAÇA VACINAS;SALVADOR;SSA-VACINAS CORTESIA;1;1; R$-   ;BALCÃO;SSA - GRAÇA 
